stop_id,stop_name,stop_lat,stop_lon
"10173520","ป้ายรถประจำทาง การบินไทยหลานหลวง","13.7564023","100.5070797"
"10173519","ป้ายรถประจำทาง ประชาราษฎร์ สาย 1 ซอย 20","13.8079071","100.5217350798"
"10173518","ป้ายรถประจำทาง","13.8129032","100.5498113"
"10173517","ป้ายรถประจำทาง","13.7368288","100.624132"
"10173516","ป้ายรถประจำทาง","13.7369555","100.6274281"
"10173515","ป้ายรถประจำทาง","13.8319293","100.5008644"
"10173514","ป้ายรถประจำทาง","13.6679961453","100.630971428"
"10173513","ป้ายรถประจำทาง","13.8438212","100.5029441"
"10173512","ป้ายรถประจำทาง","13.8934948015","100.6071041948"
"10173511","ป้ายรถประจำทาง โรงพยาบาลตำรวจ","13.7452635","100.5366147"
"10173510","ป้ายรถประจำทาง ซอยประชาราษฎร์ 3","13.8437982","100.5051499"
"10173509","ป้ายรถประจำทาง อาร์เอสแมนชั่น","13.7509577","100.5961412"
"10173508","ป้ายรถประจำทาง ธนาคารกรุงเทพสะพานใหม่","13.8919781719","100.6061826939"
"10173507","ป้ายรถประจำทาง บ.สุขภัณฑ์เซ็นเตอร์","13.8108771219","100.7165582362"
"10173506","ป้ายรถประจำทาง วิลล่าคาเฟ่","13.7527596","100.5904515"
"10173505","ป้ายรถประจำทาง ที่ทำการรถไฟฟ้ามหานคร (รฟม.)","13.7552633","100.5790111"
"10173504","ป้ายรถประจำทาง","13.7700916231","100.5590374232"
"10173503","ป้ายรถประจำทาง โรงแรมแม่น้ำ","13.707711321","100.5088225558"
"10173502","ป้ายรถประจำทาง แยก อ.ส.ม.ท.","13.7559744879","100.5678928936"
"10173501","ป้ายรถประจำทาง สหพัฒนพิบูลย์","13.745736","100.5796865"
"10173500","ป้ายรถประจำทาง สนามกีฬา1","13.7470879","100.5260234"
"10173499","ป้ายรถประจำทาง","13.6626359","100.6573887"
"10173498","ป้ายรถประจำทาง หมู่บ้านฝนทอง","13.8834169","100.6011808"
"10173497","ป้ายรถประจำทาง พหลโยธิน 84","13.9658697","100.6200132"
"10173496","ป้ายรถประจำทาง บางชันคลินิกแล็บ","13.803706","100.709875"
"10173495","ป้ายรถประจำทาง","13.8690994","100.5183785"
"10173494","ป้ายรถประจำทาง มหาวิทยาลัยธรรมศาสตร์","13.7564936","100.4924513"
"10173493","ป้ายรถประจำทาง เมรี อาบอบนวด","13.7429654","100.5921617"
"10173492","ป้ายรถประจำทาง","13.7471707827","100.5006365901"
"10173491","ป้ายรถประจำทาง มไหสวรรค์","13.7051681375","100.4845235983"
"10173490","ป้ายรถประจำทาง","13.7207491","100.689482"
"10173489","ป้ายรถประจำทาง","13.7209325","100.6933079"
"10173488","ป้ายรถประจำทาง บ.ไทยประกันชีวิต","13.7676054","100.5715351"
"10173487","ป้ายรถประจำทาง ธนาคารกรุงไทย","13.803812","100.71034"
"10173486","ป้ายรถประจำทาง","13.8568989","100.5205769"
"10173485","ป้ายรถประจำทาง บ.สุขภัณฑ์เซ็นเตอร์","14.0797511754","100.589460362"
"10173484","ป้ายรถประจำทาง หน้าร้านอาหารเยาวราช","13.8874502","100.5113359"
"10173483","ป้ายรถประจำทาง","13.7875007","100.6067577"
"10173482","ป้ายรถประจำทาง","13.7676494147","100.5018900572"
"10173481","ป้ายรถประจำทาง","13.7162383","100.6542807"
"10173480","ป้ายรถประจำทาง","13.8623318","100.5208438"
"10173479","ป้ายรถประจำทาง","13.6990879","100.5455942"
"10173478","ป้ายรถประจำทาง ธนาคารอาคารสงเคราะห์","13.8661815","100.5910105"
"10173477","ป้ายรถประจำทาง วัดแก้วแจ่มฟ้า","13.7309489722","100.5199183301"
"10173476","ป้ายรถประจำทาง หน้าอู่บางเขน","13.8706104156","100.5936501258"
"10173475","ป้ายรถประจำทาง กรมทหารสื่อสารกองทัพบก","13.8800665042","100.599193667"
"10173474","ป้ายรถประจำทาง","13.693104","100.5471338"
"10173473","ป้ายรถประจำทาง มทร.ธัญบุรี","14.0344428","100.7318437"
"10173472","ป้ายรถประจำทาง สวนจตุจักร2","13.9955641482","100.6022215932"
"10173471","ป้ายรถประจำทาง โรงพยาบาลธัญบุรี","14.020578","100.7320747"
"10173470","ป้ายรถประจำทาง","13.8659003","100.5195765"
"10173469","ป้ายรถประจำทาง หมู่บ้านนราสิริ","13.728503","100.6414256"
"10173468","ป้ายรถประจำทาง กรมที่ดินมีนบุรี","13.6285695135","100.625791048"
"10173467","ป้ายรถประจำทาง หมู่บ้านพนาสน","13.8075275409","100.7149689766"
"10173466","ป้ายรถประจำทาง มหาวิทยาลัยอีสเทิร์นเอเชีย","14.0153411","100.7226509"
"10173465","ป้ายรถประจำทาง","13.8474226","100.5141722"
"10173464","ป้ายรถประจำทาง โรงพยาบาลปทุมเวช","13.9877771","100.6103203"
"10173463","ป้ายรถประจำทาง สะพานผ่านฟ้า","13.7565607587","100.5035713029"
"10173462","ป้ายรถประจำทาง","13.8764208","100.5156367"
"10173461","ป้ายรถประจำทาง","13.7204670784","100.5158398675"
"10173460","ป้ายรถประจำทาง","13.8801479","100.5141678"
"10173459","ป้ายรถประจำทาง ตลาดน้อย","13.7330451","100.514481"
"10173458","ป้ายรถประจำทาง","13.7201948","100.5251907"
"10173457","ป้ายรถประจำทาง","13.8921463","100.5096788"
"10173456","ป้ายรถประจำทาง ป้ายก่อยแยกสาธุฯ","13.680304","100.5280762"
"10173455","ป้ายรถประจำทาง","13.8940887","100.5089982"
"10173454","ป้ายรถประจำทาง ซอยฟาร์มวัฒนา","13.7127432","100.5864499"
"10173453","ป้ายรถประจำทาง ถนนฉีมพลี","13.7810222","100.4312034"
"10173452","ป้ายรถประจำทาง วัดโคกคราม","13.5933103","100.3438491"
"10173451","ป้ายรถประจำทาง","13.7969401","100.5746556"
"10173450","ป้ายรถประจำทาง วัดมูลจินดาราม","14.0094102","100.7088765"
"10173449","ป้ายรถประจำทาง ซอยราษฎร์บูรณะ 30","13.6783219","100.5124339"
"10173448","ป้ายรถประจำทาง","13.6640169","100.6515559"
"10173447","ป้ายรถประจำทาง โลตัส รังสิต-นครนายก","13.9988525","100.6807484"
"10173446","ป้ายรถประจำทาง","13.8984678","100.5073778"
"10173445","ป้ายรถประจำทาง","13.8432199","100.5775397"
"10173444","ป้ายรถประจำทาง","13.9008518","100.5064226"
"10173443","ป้ายรถประจำทาง วัดเขียนเขต","13.9980519","100.6774518"
"10173442","ป้ายรถประจำทาง ซอยราษฎร์บูรณะ 36","13.6767517","100.5150399"
"10173441","ป้ายรถประจำทาง ท่ารถสาย 59 สนามหลวง","13.7546199","100.4919898"
"10173440","ป้ายรถประจำทาง","13.7286845","100.5452442"
"10173439","ป้ายรถประจำทาง หมู่บ้านแพรมาพร","14.0034972","100.6950749"
"10173438","ป้ายรถประจำทาง","13.7554133785","100.5095809399"
"10173437","ป้ายรถประจำทาง","13.9019828","100.5060079"
"10173436","ป้ายรถประจำทาง","13.9082308","100.5028543"
"10173435","ป้ายรถประจำทาง แก้วนิมิตร","14.0326139","100.6162319"
"10173434","ป้ายรถประจำทาง","13.9033383","100.5054278"
"10173433","ป้ายรถประจำทาง คลอง 4","13.9998429","100.6852276"
"10173432","ป้ายรถประจำทาง ตรงข้ามที่ทำการไปรษณีย์ห้าแยกปากเกร็ด","13.906109","100.5043601"
"10173431","ป้ายรถประจำทาง","13.7342363","100.5444761"
"10173430","ป้ายรถประจำทาง โรงพยาบาลเวชการุณย์รัศมิ์","13.855918","100.8586987"
"10173429","ป้ายรถประจำทาง ธนาคารทหารไทยศรีนครินทร์","13.70519","100.6453867"
"10173428","ป้ายรถประจำทาง เลียบวารี 6","13.8560501","100.8566753"
"10173427","ป้ายรถประจำทาง โรงเรียนสวนกุหลาบนนทบุรี","13.9113076","100.5083321"
"10173426","ป้ายรถประจำทาง SUZUKI","13.9970933","100.6729445"
"10173425","ป้ายรถประจำทาง โรงพยาบาลธนบุรี 2","13.7841616","100.4014108"
"10173424","ป้ายรถประจำทาง ตรงข้าม อบต.บึงยี่โถ","13.9957093","100.6665489"
"10173423","ป้ายรถประจำทาง ซอยกรุงเทพ-นนท์ 14","13.8406592","100.5138255"
"10173422","ป้ายรถประจำทาง ถนนตก","13.6962887","100.4981357"
"10173421","ป้ายรถประจำทาง รังสิต-นครนายก 45","13.9920713","100.6497611"
"10173420","ป้ายรถประจำทาง","13.8545705","100.5492176"
"10173419","ป้ายรถประจำทาง","13.9138287","100.51132"
"10173418","ป้ายรถประจำทาง","13.7981012","100.5876989"
"10173417","โรงเรียน ขส.ทบ","13.9320011","100.5331179"
"10173416","ป้ายรถประจำทาง ซอยมิตรไมตรี","13.85586","100.853717"
"10173415","ป้ายรถประจำทาง ชุมชนแจงร้อน","13.6749359","100.5172211"
"10173414","ป้ายรถประจำทาง","13.7642802","100.5122537"
"10173413","ป้ายรถประจำทาง รัชดาซอย 4","13.7091682","100.4799317"
"10173412","ป้ายรถประจำทาง รามคำแหง 61","13.7601904","100.6228694"
"10173411","ป้ายรถประจำทาง รังสิต-นครนายก 33","13.9908726","100.6450743"
"10173410","ป้ายรถประจำทาง หมู่บ้านมิตรประชา","13.9368984","100.5390712"
"10173409","ป้ายรถประจำทาง แยกราษฎร์พัฒนา","13.5948404","100.3314767"
"10173408","ป้ายรถประจำทาง หมู่บ้านประดับสุข","13.9423294","100.5431342"
"10173407","ป้ายรถประจำทาง ปั้มน้ำมันคิวเอด","13.6796204755","100.5105298154"
"10173406","ป้ายรถประจำทาง","13.7673915","100.53296"
"10173405","ป้ายรถประจำทาง ตรงข้ามโรงเรียนคริสเตียนวิทยา","13.8440229","100.5016544"
"10173404","ป้ายรถประจำทาง ตรงข้ามโรงเรียนวัดลานนาบุญ","13.843774","100.5094046"
"10173403","ป้ายรถประจำทาง ราษฎร์บูรณะ 48","13.6701494","100.5189572"
"10173402","ป้ายรถประจำทาง ท่าแจงร้อน","13.6734368","100.5180628"
"10173401","ป้ายรถประจำทาง ซอยพระแม่มหาการุณย์","13.9487301","100.54653"
"10173400","ป้ายรถประจำทาง วัดวิเศษการ","13.756001","100.4822199"
"10173399","ป้ายรถประจำทาง ตรงข้ามเทพลีลา ซอย 2","13.7582884364","100.6149924478"
"10173398","ป้ายรถประจำทาง ถนนเลียบวารี","13.855775","100.851541"
"10173397","ป้ายรถประจำทาง","13.7587875298","100.4950652819"
"10173396","ป้ายรถประจำทาง ซอยติวานนท์-ปากเกร็ด 22","13.9159955","100.5139422"
"10173395","ป้ายรถประจำทาง โรงเรียนต้นส้ม","13.7525711","100.4780252"
"10173394","ป้ายรถประจำทาง","13.7153832806","100.4772306785"
"10173393","ป้ายรถประจำทาง หมู่บ้านลานทอง","13.9183848","100.5168366"
"10173392","ป้ายรถประจำทาง ราษฏ์บูรณะ 46","13.6721076","100.5186744"
"10173391","ป้ายรถประจำทาง","13.7172331","100.5709928"
"10173390","ป้ายรถประจำทาง รังสิต-นครนายก 27","13.989439","100.6385194"
"10173389","ป้ายรถประจำทาง อิสรภาพ 37","13.7501649","100.4785121"
"10173388","ป้ายรถประจำทาง กรมทางหลวง","13.7610666","100.5276147"
"10173387","ป้ายรถประจำทาง เลียบวารี 18","13.8556989","100.8494446"
"10173386","ป้ายรถประจำทาง","13.7371502627","100.4857929853"
"10173385","ป้ายรถประจำทาง แยกตัดทางหลวง 306","13.9683595","100.5509387"
"10173384","ป้ายรถประจำทาง โรงเรียนจินดาอักษร","13.7035248","100.5040062"
"10173383","ป้ายรถประจำทาง","13.7617011935","100.504636808"
"10173382","ป้ายรถประจำทาง บ้านใหม่","13.9575929","100.5508212"
"10173381","ป้ายรถประจำทาง ซอยอิสรภาพ 17/1","13.7352597","100.4889335"
"10173380","ป้ายรถประจำทาง พุทธมณฑลสาย 2-บรมราชชนนี","13.7847284","100.3960686"
"10173379","ป้ายรถประจำทาง","13.8779705969","100.4593117001"
"10173378","ป้ายรถประจำทาง โรงเรียนนารีนิรมล","13.7033595","100.6020307"
"10173377","ป้ายรถประจำทาง เมเจอร์ฮอลิวูดปากเกร็ด","13.9078611","100.5026547"
"10173376","ป้ายรถประจำทาง วัดนายโรง","13.7704143076","100.4792491766"
"10173375","ป้ายรถประจำทาง โรงแรมดิเอมเมอรัล","13.7917067","100.5743636"
"10173374","ป้ายรถประจำทาง","13.6321100446","100.6191283599"
"10173373","ป้ายรถประจำทาง หมู่บ้านพระปิ่น 2","13.7866039","100.3777698"
"10173372","ป้ายรถประจำทาง สวนจงสถิตย์ปาร์ค","13.6232659","100.354179"
"10173371","ป้ายรถประจำทาง โรงแรม 999","13.7292669","100.5860007"
"10173370","ป้ายรถประจำทาง โรงเรียนมีนประสาทวิทยา","13.8087386","100.7296119"
"10173369","ป้ายรถประจำทาง เจริญนคร 22-23","13.7159255","100.5064323"
"10173368","ป้ายรถประจำทาง กระทรวงศึกษาธิการ","13.7622618","100.5145105"
"10173367","ป้ายรถประจำทาง ไทเอฟซี อินเตอร์ฟูด","13.7316724","100.5868622"
"10173366","ป้ายรถประจำทาง แมคโครจรัญ","13.7621373774","100.4721504892"
"10173365","ป้ายรถประจำทาง","13.72728264","100.4979983186"
"10173364","ป้ายรถประจำทาง วัดธาตุทอง","13.7188367","100.5859489"
"10173363","ป้ายรถประจำทาง หมู่บ้านพระปิ่น 2","13.786712","100.375926"
"10173362","ป้ายรถประจำทาง กรมศิลปากร","13.752828","100.4913454"
"10173361","ป้ายรถประจำทาง รังสิต-นครนายก 21","13.9884948","100.6341868"
"10173360","ป้ายรถประจำทาง ตลาดบางขุนศรี","13.7591837","100.4696559"
"10173359","ป้ายรถประจำทาง","13.6535136","100.6744995"
"10173358","ป้ายรถประจำทาง วัดแขก","13.7258215245","100.5262925614"
"10173357","ป้ายรถประจำทาง MRT ลาดพร้าว","13.8057868","100.5739977"
"10173356","ป้ายรถประจำทาง ตรงข้ามซอยประชาราษฎ์ 13","13.8435652","100.4968652"
"10173355","ป้ายรถประจำทาง วัดโพธิ์เรียง","13.7441601","100.4702396"
"10173354","ป้ายรถประจำทาง","13.5806254","100.6227547"
"10173353","ป้ายรถประจำทาง รังสิต-นครนายก 15","13.9868157","100.6267247"
"10173352","ป้ายรถประจำทาง ท่ารถสาย 2","13.7489725718","100.4961179288"
"10173351","ป้ายรถประจำทาง วัดเพลง","13.7579810173","100.4691379626"
"10173350","ป้ายรถประจำทาง","13.7654631029","100.5063446894"
"10173349","ป้ายรถประจำทาง ตึกโอลิมเปีย","13.8002511","100.5748243"
"10173348","ป้ายรถประจำทาง ตลาดบางขุนนนท์","13.7643751","100.473572"
"10173347","ป้ายรถประจำทาง ร้านบุญถาวรบรมราชชนนี","13.7872325","100.3717308"
"10173346","ป้ายรถประจำทาง โรงแรมปทุมธานีเพลส","13.9751741","100.5507599"
"10173345","ป้ายรถประจำทาง เฉลิมกรุง","13.7520572025","100.5030177466"
"10173344","ป้ายรถประจำทาง วัดราชนัดดาราม(มหาไชย)","13.7543873318","100.5049789626"
"10173343","ป้ายรถประจำทาง ตรงข้ามเลียบวารี 11","13.8555258","100.8470223"
"10173342","ป้ายรถประจำทาง ซอยอนามัย","13.6795862","100.4958616"
"10173341","ป้ายรถประจำทาง","13.5991024","100.597665"
"10173340","ป้ายรถประจำทาง","13.7511775106","100.5083199604"
"10173339","ป้ายรถประจำทาง ซอยบรมราชชนนี 72","13.7874748","100.3678669"
"10173338","ป้ายรถประจำทาง วัดบวร","13.7612536231","100.4994512508"
"10173337","ป้ายรถประจำทาง วัดศรีสุดาราม","13.7662822","100.4718604"
"10173336","ป้ายรถประจำทาง เทเวศร์ 3","13.7652460336","100.5074352449"
"10173335","sukumvit 7/1","13.7406997384","100.5554573332"
"10173334","ป้ายรถประจำทาง กรมรักษาดินแดง2","13.7468370185","100.4964913167"
"10173333","ป้ายรถประจำทาง รังสิต-นครนายก 5","13.9857662","100.6219928"
"10173332","ป้ายรถประจำทาง พุทธมณฑลสาย 3-บรมราชชนนี","13.7879932","100.3644967"
"10173331","ป้ายรถประจำทาง","13.7315093","100.5312944"
"10173330","ป้ายรถประจำทาง ซอยแจ่มจันทร์","13.7388051","100.5890892"
"10173329","ป้ายรถประจำทาง","13.8127007","100.5500823"
"10173327","ป้ายรถประจำทาง สำนักงานไปรษณีย์บางขุนนนท์","13.7680869","100.4702959"
"10173326","ป้ายรถประจำทาง ตรงข้ามหมู่บ้านบางเมืองแลนด์เฮาส์","13.59863","100.6125892"
"10173325","ป้ายรถประจำทาง บางกอกกอล์ฟคลับ","13.9774471","100.5507555"
"10173324","ป้ายรถประจำทาง","13.7338135","100.5339181"
"10173323","ป้ายรถประจำทาง","13.7322471","100.5337452"
"10173322","ป้ายรถประจำทาง","13.890589","100.5673315"
"10173321","ป้ายรถประจำทาง เลียบวารี 26","13.8551943","100.8433107"
"10173320","ป้ายรถประจำทาง ซอยเสรี","13.7895749","100.7462999"
"10173319","ป้ายรถประจำทาง ตรงข้ามซอยหมู่บ้านสุภาวัลย์","13.6120826","100.6190009"
"10173318","ป้ายรถประจำทาง","13.7345107","100.5343926"
"10173317","ป้ายรถประจำทาง","13.7388227","100.5350082"
"10173316","ป้ายรถประจำทาง","13.659953","100.6627763"
"10173315","ป้ายรถประจำทาง","13.7412003","100.5352368"
"10173314","ป้ายรถประจำทาง องค์การสวนยาง","13.7697191","100.4691089"
"10173313","ป้ายรถประจำทาง","13.7222747","100.725896"
"10173312","ป้ายรถประจำทาง","13.7151377","100.5910587"
"10173311","ป้ายรถประจำทาง","13.782342576","100.7216985148"
"10173310","ป้ายรถประจำทาง ตรงข้ามชุมชนพิบูรณ์ทรัพย์ 1","13.8547402","100.8386699"
"10173309","ป้ายรถประจำทาง","13.743121","100.5355497"
"10173308","ป้ายรถประจำทาง เทเวศร์ 3","13.7672896721","100.5056304233"
"10173307","ป้ายรถประจำทาง ซอยเอกชัย 107","13.6509552","100.3877285"
"10173306","ป้ายรถประจำทาง","13.6201958","100.6233371"
"10173305","ป้ายรถประจำทาง สำนักงานเขตทวีวัฒนา","13.78845","100.3393399"
"10173304","ป้ายรถประจำทาง ซอยชวาล 1","13.6234568","100.6249583"
"10173303","ป้ายรถประจำทาง ซอยหงส์สกุล","14.0191462","100.6157982"
"10173302","ป้ายรถประจำทาง หมู่บ้านอยู่เจริญ","13.9413478","100.6132878"
"10173301","ป้ายรถประจำทาง โรงพยาบาลพญาไท 2","13.76993","100.5409489"
"10173300","ป้ายรถประจำทาง ตรงข้าม วัดใหม่ช่องลม","13.7472992","100.5744282"
"10173299","ป้ายรถประจำทาง แยกวัดเกาะ","13.9022125","100.6122516"
"10173298","ป้ายรถประจำทาง ตรงข้ามเทสโก้โลตัสศาลายา","13.7868279","100.2982723"
"10173297","ป้ายรถประจำทาง วัดอินทราราม 4","13.7228744","100.4837098"
"10173296","ป้ายรถประจำทาง วัดเจ้าอาม","13.7756991","100.4659611"
"10173295","ป้ายรถประจำทาง สถาบันเทคโนโลยีนานาชาติสิรินธร ม.ธรรมศาสตร์","13.9826674","100.5508528"
"10173294","ป้ายรถประจำทาง ธ.กสิกรไทยเทเวศน์","13.7688594","100.5043291"
"10173293","ป้ายรถประจำทาง ซอยเอกชัย 107","13.6518371","100.3889025"
"10173292","ป้ายรถประจำทาง สำนักผังเมือง","13.7552964","100.5743384"
"10173291","ป้ายรถประจำทาง หมู่บ้าน พฤกษ์ลดา ปิ่นเกล้า สาย5","13.7866192","100.2927379"
"10173290","ป้ายรถประจำทาง หมู่บ้านนครทอง","13.6162531","100.6213304"
"10173289","ป้ายรถประจำทาง วัดบางกระดี่","13.993292","100.5509493"
"10173288","ป้ายรถประจำทาง","13.7643217935","100.5779607337"
"10173287","ป้ายรถประจำทาง","13.8621319742","100.569093055"
"10173286","ป้ายรถประจำทาง ตลาดวัดกลาง","13.7204554","100.475524"
"10173285","ป้ายรถประจำทาง","13.8141316","100.5589869"
"10173284","ป้ายรถประจำทาง กรมบังคับคดี","13.7772391","100.4652351"
"10173283","ป้ายรถประจำทาง ซอยเอกชัย 105","13.6540548","100.3917476"
"10173282","ป้ายรถประจำทาง สำนักงานเขตบางรัก","13.7298640869","100.5236839786"
"10173281","ป้ายรถประจำทาง สถานีขนส่งสินค้าพุทธมณฑล","13.7864195","100.2884056"
"10173280","ป้ายรถประจำทาง ซอยเอกชัย 89/8","13.6667759","100.4127252"
"10173279","ป้ายรถประจำทาง บิ๊กซี ร่มเกล้า","13.8110599","100.7375819"
"10173278","ป้ายรถประจำทาง ซอยเพชรเกษม 46","13.7160925","100.4470957"
"10173277","ป้ายรถประจำทาง","13.6263503","100.6265279"
"10173276","ป้ายรถประจำทาง โรงเรียนเทศบาล 2","13.8438716","100.4985372"
"10173275","ป้ายรถประจำทาง แยกชักพระ","13.7812758","100.4648352"
"10173274","ป้ายรถประจำทาง","13.7547453","100.5327858"
"10173273","ป้ายรถประจำทาง ชุมชนสันติสุข","13.7133472","100.4714921"
"10173272","ป้ายรถประจำทาง ตรงข้ามชุมชนทรัพย์เจริญ","13.8546588","100.8377289"
"10173271","ป้ายรถประจำทาง ตลาดน้ำดอนหวาย","13.7734526","100.2836134"
"10173270","ป้ายรถประจำทาง ซอยเอกชัย 101","13.6555836","100.3937022"
"10173269","ป้ายรถประจำทาง ตลาดราษฎร์บูรณะเก่า","13.6653071","100.5037621"
"10173268","ป้ายรถประจำทาง","13.6267674","100.5061205"
"10173267","ป้ายรถประจำทาง บิ๊กซีราชดำริ","13.7545285","100.5280895"
"10173266","ป้ายรถประจำทาง รร.รอย้ลปริ๊นซ์ดุสิต","13.6970433","100.6475019"
"10173265","ป้ายรถประจำทาง","13.7147032062","100.5774955649"
"10173264","ป้ายรถประจำทาง บางขุนนนท์ทาวเวอร์","13.7814252","100.4640875"
"10173263","ป้ายรถประจำทาง ซอยเอกชัย 89/2","13.6690112","100.4166816"
"10173262","ป้ายรถประจำทาง วิลล่าคาเฟ่","13.7521615","100.5901841"
"10173261","ป้ายรถประจำทาง ตรงข้ามหมู่บ้านนันทวัน 10","13.8543414","100.8342714"
"10173260","ป้ายรถประจำทาง โรงแรมกู๊ดอินน์","13.6880053","100.4917207"
"10173259","ป้ายรถประจำทาง","13.7164654","100.5732974"
"10173258","ป้ายรถประจำทาง ซอย 5 เจดีย์","13.71652","100.47224"
"10173257","ป้ายรถประจำทาง อาร์เอสแมนชั่น","13.75002","100.59571"
"10173256","ป้ายรถประจำทาง วัดดอนหวาย","13.7721266","100.2852485"
"10173255","ป้ายรถประจำทาง ตรงข้ามเลียบวารี 41","13.8539362","100.8301057"
"10173254","ป้ายรถประจำทาง ซอยศรีด่าน 4","13.6365288","100.6322569"
"10173253","ป้ายรถประจำทาง","13.6671138","100.6832442"
"10173252","ป้ายรถประจำทาง","13.7495069","100.5633792"
"10173251","ป้ายรถประจำทาง สถานเสาวภา","13.7310287","100.5326856"
"10173250","ป้ายรถประจำทาง แยกชักพระ","13.7812682","100.464773"
"10173249","ป้ายรถประจำทาง ที่ดินบางกอกน้อย","13.7811808203","100.4888532411"
"10173248","ป้ายรถประจำทาง ประชาอุทิศ ซอย 22","13.6609463","100.5018311"
"10173247","ป้ายรถประจำทาง ชุมชนสันติสุข","13.7134693","100.4714198"
"10173246","ป้ายรถประจำทาง ตลาดดอนหวาย","13.7684395","100.2859196"
"10173245","ป้ายรถประจำทาง ตรงข้ามเลียบวารี 53","13.8533606","100.8235145"
"10173244","ป้ายรถประจำทาง หมู่บ้านรุ่งนภา 2","13.8106732","100.7341483"
"10173243","ป้ายรถประจำทาง สำนักงานเขตตลิ่งชัน","13.7793688301","100.4579993907"
"10173242","ป้ายรถประจำทาง โรงพยาบาลเยาวรักษ์","13.7187001","100.4725148"
"10173241","ป้ายรถประจำทาง ตรงข้ามชุมชนร่วมพัฒนาสินอนันต์","13.8531494","100.8220083"
"10173240","ป้ายรถประจำทาง","13.7346994","100.6435076"
"10173239","ป้ายรถประจำทาง แยกสวนหลวง","13.7119961","100.6440778"
"10173238","ป้ายรถประจำทาง","13.7791907555","100.4517611437"
"10173237","ป้ายรถประจำทาง ตลาดวัดกลาง","13.7203627","100.4755114"
"10173234","ป้ายรถประจำทาง โรงเรียนการัญศึกษา","13.8359408","100.4986926"
"10173233","ป้ายรถประจำทาง โรงเรียนการัญศึกษา","13.835998","100.4989397"
"10173232","ป้ายรถประจำทาง วัดอินทราราม","13.7218762307","100.4809192901"
"10173231","ป้ายรถประจำทาง ตรงข้ามเลียบวารี 11","13.8528538","100.8187709"
"10173230","ป้ายรถประจำทาง สถานีตำรวจดับเพลิงบางอ้อ","13.8026167","100.5115771"
"10173227","ป้ายรถประจำทาง วัดกำแพง","13.8316671","100.5006424"
"10173226","ป้ายรถประจำทาง สะพานวุฒากาศ 1","13.7113839","100.4706031"
"10173225","ป้ายรถประจำทาง รพ.วชิระ","13.8246122658","100.4806911564"
"10173224","ป้ายรถประจำทาง ตรงข้ามซอยไร่ขิง 42","13.7624732","100.2853972"
"10173223","ป้ายรถประจำทาง หมู่บ้านพรหมนิเวศน์","13.8808746","100.5404079"
"10173221","ป้ายรถประจำทาง อนามัย 29 พุธเนตร","13.7061025","100.4682958"
"10173220","ป้ายรถประจำทาง ตลาดกรุงธน","13.8101710838","100.5126455259"
"10173219","ป้ายรถประจำทาง คอนโดวิกเตอร์ไร","13.8264647","100.5028251"
"10173218","ป้ายรถประจำทาง ปั๊มบางจากซอยไร่ขิง","13.7565948","100.2825559"
"10173217","ป้ายรถประจำทาง ปราบปรามยาเสพติด","13.7656893","100.5491736"
"10173216","ป้ายรถประจำทาง","13.6567986","100.4990955"
"10173215","ป้ายรถประจำทาง","13.821962","100.5581396"
"10173214","ป้ายรถประจำทาง","13.7803608928","100.4428939945"
"10173213","ป้ายรถประจำทาง","13.7302433","100.6533855"
"10173212","ป้ายรถประจำทาง โรงเรียนเซนต์จอห์น","13.8101596","100.5591967"
"10173211","ป้ายรถประจำทาง ซอยบรมราชชนนี 52","13.7805347","100.4355778"
"10173210","ป้ายรถประจำทาง หมู่บ้านประชาชื่น","13.8805007","100.5437051"
"10173209","ป้ายรถประจำทาง โรงพยาบาลยันฮี","13.8006049","100.5109459"
"10173208","ป้ายรถประจำทาง ซอยเลิศเหนือ-เลิศใต้","13.6973024","100.4734459"
"10173207","ป้ายรถประจำทาง","13.7690944087","100.5031145022"
"10173206","ป้ายรถประจำทาง","13.7244931","100.549184"
"10173205","ป้ายรถประจำทาง ซอยศรีด่าน 8","13.6392468","100.6338998"
"10173204","ป้ายรถประจำทาง วัดนายโรง","13.8111236587","100.5110133853"
"10173203","ป้ายรถประจำทาง ป.เวชภัณฑ์","13.7790328","100.4865557"
"10173202","ป้ายรถประจำทาง","13.7946576218","100.5063268368"
"10173201","ป้ายรถประจำทาง วัดท่าพูด","13.7471048","100.2769595"
"10173200","ป้ายรถประจำทาง ทางรถไฟวัดนางนอง","13.7032475","100.46709"
"10173199","ป้ายรถประจำทาง ตรงข้ามชุมชนแผนดินทอง","13.8525651","100.8155007"
"10173198","ป้ายรถประจำทาง หมู่บ้านประชานิเวศน์ 2","13.8802856","100.5450504"
"10173196","ป้ายรถประจำทาง ซอยศรีด่าน 14","13.6419128","100.6354675"
"10173195","ป้ายรถประจำทาง วัดเขมา","13.8242558","100.50354"
"10173194","ป้ายรถประจำทาง ธนาคารแห่งประเทศไทย","13.7680732832","100.5020717231"
"10173193","ป้ายรถประจำทาง โรงเรียนฮาซานันเอี๊ยะซาน","13.8523154","100.8128371"
"10173192","ป้ายรถประจำทาง ธนาคารกสิกรไทย บางอ้อ","13.7929312","100.5051774"
"10173191","ป้ายรถประจำทาง ตรงข้ามซอยประชาร่วมใจ","13.7444215","100.2729013"
"10173190","ป้ายรถประจำทาง","13.8222387","100.5052169"
